msp_name_corrected	itol	ref_MSP	msp_id	catalogue	size	completeness	cultured	oxygen	opp_path	MSP_class	gtdb_r220_classification	superkingdom	phylum	class	order	family	genus	species	msp
msp_0302_hs	y	gut	msp_0302	gut	2841	100	FALSE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp000434335	Bacteria	Bacillota_A	Clostridia	Clostridia TANB77	Clostridia TANB77 CAG-508	Clostridia TANB77 CAG-508 CAG-492	Clostridia TANB77 CAG-508 CAG-492 sp000434335	msp_0302
msp_0303_hs	y	gut	msp_0303	gut	3158	100	FALSE	NA	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha sp900545405	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Scatomorpha	Scatomorpha sp900545405	msp_0303
msp_0304_hs	y	gut	msp_0304	gut	2827	100	FALSE	NA	NA	gut	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000431015	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidales UBA932	Cryptobacteroides	Cryptobacteroides sp000431015	msp_0304
msp_0305_hs	y	gut	msp_0305	gut	3471	100	FALSE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-303;s__CAG-303 sp000437755	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae CAG-303	Lachnospiraceae CAG-303 sp000437755	msp_0305
msp_0306_hs	y	gut	msp_0306	gut	3467	100	FALSE	NA	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435555	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp000435555	msp_0306
msp_0307_hs	y	gut	msp_0307	gut	3701	100	TRUE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A longicatena	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea_A	Dorea_A longicatena	msp_0307
msp_0308_hs	y	gut	msp_0308	gut	3208	92.73	TRUE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Otoolea;s__Otoolea saccharolyticum_A	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Otoolea	Otoolea saccharolyticum_A	msp_0308
msp_0309_hs	y	gut	msp_0309	gut	2978	100	TRUE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900541955	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia sp900541955	msp_0309
msp_0310_hs	y	gut	msp_0310	gut	3005	98.32	FALSE	0	NA	gut	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella merdigallinarum	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella merdigallinarum	msp_0310
msp_0311_hs	y	gut	msp_0311	gut	2145	98.32	FALSE	NA	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp900545805	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Oscillospiraceae F23-B02	Oscillospiraceae F23-B02 sp900545805	msp_0311
msp_0312_hs	y	gut	msp_0312	gut	3668	100	FALSE	NA	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp000434635	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia	Faecousia sp000434635	msp_0312
msp_0313_hs	y	oral	msp_0313	gut & oral	3779	73.54	FALSE	0	1	oss	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula_A	Bacteria	Bacillota_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula_A	msp_0313
msp_0314_hs	y	gut	msp_0314	gut	2970	100	FALSE	NA	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma merdipullorum	Bacteria	Bacillota_A	Clostridia	Christensenellales	Aristaeellaceae	Limiplasma	Limiplasma merdipullorum	msp_0314
msp_0315_hs	y	gut	msp_0315	gut	3060	100	FALSE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__Fimisoma sp000435715	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Fimisoma	Fimisoma sp000435715	msp_0315
msp_0316_hs	y	gut	msp_0316	gut	3101	39.97	TRUE	0	NA	gut	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides hominis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides hominis	msp_0316
msp_0317_hs	y	gut	msp_0317	gut	2917	89.53	FALSE	NA	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha intestinigallinarum	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Scatomorpha	Scatomorpha intestinigallinarum	msp_0317
msp_0318_hs	y	gut	msp_0318	gut	3339	100	TRUE	0	NA	gss	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A indistinctus	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A	Alistipes_A indistinctus	msp_0318
msp_0319_hs	y	gut	msp_0319	gut	3346	100	FALSE	NA	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900547315	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Limivicinus	Limivicinus sp900547315	msp_0319
msp_0320_hs	y	gut	msp_0320	gut	2861	100	FALSE	0	NA	gut	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900554695	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900554695	msp_0320
msp_0321_hs	y	gut	msp_0321	gut	2972	100	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-411;s__CAG-411 sp000437275	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae CAG-411	Lachnospiraceae CAG-411 sp000437275	msp_0321
msp_0322_hs	y	gut	msp_0322	gut	3158	100	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003538135	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacteraceae CAG-177	Acutalibacteraceae CAG-177 sp003538135	msp_0322
msp_0323_hs	y	gut	msp_0323	gut	3119	99.12	FALSE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900539375	Bacteria	Bacillota_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp900539375	msp_0323
msp_0324_hs	y	gut	msp_0324	gut	3289	100	TRUE	0	NA	gss	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A hominis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A	Alistipes_A hominis	msp_0324
msp_0325_hs	y	gut	msp_0325	gut	3085	100	FALSE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000980705	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	Ruminococcus_C sp000980705	msp_0325
msp_0326_hs	y	gut	msp_0326	gut	2904	69.54	TRUE	0	NA	gut	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes montrealensis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes montrealensis	msp_0326
msp_0327_hs	y	gut	msp_0327	gut	3623	100	FALSE	NA	NA	gut	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000432515	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidales UBA932	Cryptobacteroides	Cryptobacteroides sp000432515	msp_0327
msp_0328_hs	y	gut	msp_0328	gut	3896	100	FALSE	0	NA	gut	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Scatousia;s__Scatousia sp000431315	Bacteria	Cyanobacteriota	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	Scatousia	Scatousia sp000431315	msp_0328
msp_0329_hs	y	gut	msp_0329	gut	3769	100	TRUE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium butyricum	Bacteria	Bacillota_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium butyricum	msp_0329
msp_0330_hs	y	gut	msp_0330	gut	2902	100	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Suilimivivens;s__Suilimivivens sp000436115	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Suilimivivens	Suilimivivens sp000436115	msp_0330
msp_0331_hs	y	gut	msp_0331	gut	2874	100	TRUE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter welbionis	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Dysosmobacter	Dysosmobacter welbionis	msp_0331
msp_0332_hs	y	gut	msp_0332	gut	2985	83.93	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900554205	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor	Acetatifactor sp900554205	msp_0332
msp_0333_hs	y	gut	msp_0333	gut	2825	100	TRUE	1	NA	gss	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus ruminis	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus ruminis	msp_0333
msp_0334_hs	y	gut	msp_0334	gut	3020	100	TRUE	0	NA	gss	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena;s__Longicatena caecimuris	Bacteria	Bacillota_I	Bacilli_A	Erysipelotrichales	Erysipelotrichaceae	Longicatena	Longicatena caecimuris	msp_0334
msp_0335_hs	y	gut	msp_0335	gut	3457	100	TRUE	0	NA	gss	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes dispar	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes dispar	msp_0335
msp_0336_hs	y	gut	msp_0336	gut	3247	87.13	TRUE	0	NA	gut	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fluxus	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fluxus	msp_0336
msp_0337_hs	y	gut	msp_0337	gut	3647	72.74	TRUE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum soehngenii	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum soehngenii	msp_0337
msp_0338_hs	y	gut	msp_0338	gut	3702	100	TRUE	0	1	gut	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A mortiferum	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_A	Fusobacterium_A mortiferum	msp_0338
msp_0339_hs	y	gut	msp_0339	gut	5316	86.33	TRUE	0	NA	gss	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900767615	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900767615	msp_0339
msp_0340_hs	y	gut	msp_0340	gut	2941	100	TRUE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A;s__Clostridium_A leptum	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Clostridium_A	Clostridium_A leptum	msp_0340
msp_0341_hs	y	gut	msp_0341	gut	2735	63.15	TRUE	1	1	gss	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella grimontii	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella grimontii	msp_0341
msp_0342_hs	y	gut	msp_0342	gut	3396	100	TRUE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900066825	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter	Lawsonibacter sp900066825	msp_0342
msp_0343_hs	y	gut	msp_0343	gut	2848	100	FALSE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp000431775	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacteraceae CAG-177	Acutalibacteraceae CAG-177 sp000431775	msp_0343
msp_0344_hs	y	gut	msp_0344	gut	2674	100	FALSE	NA	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-390;s__CAG-390 sp000437015	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospirales CAG-272	Oscillospirales CAG-272 CAG-390	Oscillospirales CAG-272 CAG-390 sp000437015	msp_0344
msp_0345_hs	y	gut	msp_0345	gut	3746	83.93	TRUE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_E	msp_0345
msp_0346_hs	y	gut	msp_0346	gut	3141	100	TRUE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Otoolea;s__Otoolea fessa	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Otoolea	Otoolea fessa	msp_0346
msp_0347_hs	y	gut	msp_0347	gut	3835	99.92	TRUE	0	1	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium paraputrificum	Bacteria	Bacillota_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium paraputrificum	msp_0347
msp_0348_hs	y	gut	msp_0348	gut	3025	100	FALSE	NA	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1750;g__Spyradocola;s__Spyradocola sp905193155	Bacteria	Bacillota_A	Clostridia	Christensenellales	Christensenellales UBA1750	Spyradocola	Spyradocola sp905193155	msp_0348
msp_0349_hs	y	gut	msp_0349	gut	2923	100	FALSE	0	NA	gut	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola caecigallinarum	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola caecigallinarum	msp_0349
msp_0350_hs	y	gut	msp_0350	gut	2595	93.53	TRUE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__Fournierella massiliensis	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Fournierella	Fournierella massiliensis	msp_0350
msp_0351_hs	y	gut	msp_0351	gut	2953	76.74	TRUE	0	NA	gut	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola_A;s__Phocaeicola_A sp003489705	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola_A	Phocaeicola_A sp003489705	msp_0351
msp_0352_hs	y	gut	msp_0352	gut	2793	99.12	FALSE	NA	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435975	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp000435975	msp_0352
msp_0353_hs	y	gut	msp_0353	gut	2941	100	FALSE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__Scatosoma sp003150575	Bacteria	Bacillota_A	Clostridia	Christensenellales	Borkfalkiaceae	Scatosoma	Scatosoma sp003150575	msp_0353
msp_0354_hs	y	gut	msp_0354	gut	2568	79.94	FALSE	NA	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Aphodomonas;s__Aphodomonas sp934615235	Bacteria	Bacillota_A	Clostridia	Christensenellales	Aristaeellaceae	Aphodomonas	Aphodomonas sp934615235	msp_0354
msp_0355_hs	y	gut	msp_0355	gut	2947	100	FALSE	0	NA	rare	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola excrementipullorum	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola excrementipullorum	msp_0355
msp_0356_hs	y	gut	msp_0356	gut	3046	100	FALSE	NA	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp003525905	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia	Faecousia sp003525905	msp_0356
msp_0357_hs	y	gut	msp_0357	gut	3634	100	FALSE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus sp000435195	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	Negativibacillus sp000435195	msp_0357
msp_0358_hs	y	gut	msp_0358	gut	3437	100	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum sp900754855	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum sp900754855	msp_0358
msp_0359_hs	y	gut	msp_0359	gut	2929	100	TRUE	0	NA	gut	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella jalaludinii	Bacteria	Bacillota_C	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	Mitsuokella jalaludinii	msp_0359
msp_0360_hs	y	gut	msp_0360	gut	2496	41.57	TRUE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster asparagiformis	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster asparagiformis	msp_0360
msp_0361_hs	y	gut	msp_0361	gut	2981	100	FALSE	NA	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000436735	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Oscillospiraceae CAG-170	Oscillospiraceae CAG-170 sp000436735	msp_0361
msp_0362_hs	y	gut	msp_0362	gut	2797	65.55	TRUE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saudiense	Bacteria	Bacillota_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium saudiense	msp_0362
msp_0363_hs	y	gut	msp_0363	gut	2862	86.33	TRUE	0	NA	gut	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cutis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cutis	msp_0363
msp_0364_hs	y	gut	msp_0364	gut	3048	100	TRUE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas butyriciproducens	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas	Intestinimonas butyriciproducens	msp_0364
msp_0365_hs	y	gut	msp_0365	gut	2913	100	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus;s__Frisingicoccus sp900753685	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Frisingicoccus	Frisingicoccus sp900753685	msp_0365
msp_0366_hs	y	gut	msp_0366	gut	2793	100	TRUE	0	NA	gss	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Caecibacter;s__Caecibacter sp003467125	Bacteria	Bacillota_C	Negativicutes	Veillonellales	Megasphaeraceae	Caecibacter	Caecibacter sp003467125	msp_0366
msp_0367_hs	y	gut	msp_0367	gut	2792	100	TRUE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_F;s__Ruminococcus_F champanellensis	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_F	Ruminococcus_F champanellensis	msp_0367
msp_0368c_hs	y	gut	msp_0368c	gut	3666	99.92	TRUE	1	1	gut	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas veronii	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	Aeromonas veronii	msp_0368c
msp_0369_hs	y	gut	msp_0369	gut	3739	100	FALSE	0	NA	gss	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900319575	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp900319575	msp_0369
msp_0370_hs	y	gut	msp_0370	gut	2822	100	TRUE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp001305115	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Anaeromassilibacillus	Anaeromassilibacillus sp001305115	msp_0370
msp_0371_hs	y	gut	msp_0371	gut	2915	100	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp900753305	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae COE1	Lachnospiraceae COE1 sp900753305	msp_0371
msp_0372_hs	y	gut	msp_0372	gut	2842	100	FALSE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1212;f__UBA1255;g__Egerieisoma;s__Egerieisoma sp900552695	Bacteria	Bacillota_A	Clostridia	Clostridia UBA1212	Clostridia UBA1212 UBA1255	Egerieisoma	Egerieisoma sp900552695	msp_0372
msp_0373_hs	y	gut	msp_0373	gut	2972	100	TRUE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Suilimivivens;s__Suilimivivens aceti	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Suilimivivens	Suilimivivens aceti	msp_0373
msp_0374_hs	y	gut	msp_0374	gut	3627	100	TRUE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger formicilis	msp_0374
msp_0375_hs	y	gut	msp_0375	gut	3201	100	FALSE	NA	NA	gss	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatocola;s__Scatocola faecipullorum	Bacteria	Pseudomonadota	Alphaproteobacteria	Alphaproteobacteria RF32	Alphaproteobacteria RF32 CAG-239	Scatocola	Scatocola faecipullorum	msp_0375
msp_0376_hs	y	gut	msp_0376	gut	3054	100	TRUE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bacteroides_F;s__Bacteroides_F pectinophilus	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Bacteroides_F	Bacteroides_F pectinophilus	msp_0376
msp_0377_hs	y	gut	msp_0377	gut	2756	100	TRUE	0	NA	rare	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola barnesiae	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola barnesiae	msp_0377
